7,1,-0.7001987988228858,4.855123270271854,-0.5551991763542088,4.855454153848213,-0.845198421291563,4.854792386695494,-0.6992175578723022,4.4251243898475,-0.8442171803409793,4.424793506271141,-0.5542179354036252,4.42545527342386,-0.699708178347594,4.640123830059677,1.5730782844744127,"(0.07003719657743177, 0.029719214322647732, 0.019009292674061526)",-0.0799999974550996,4.251731492246434,3.1438746112693092,1.0729412326744479,0.08299279885081418,False,,
7,2,-0.7003616506000926,4.855246660755084,-0.5553629639667284,4.855863811141482,-0.8453603372334568,4.854629510368684,-0.6985314804887023,4.425250555566485,-0.8435301671220664,4.424633405180087,-0.553532793855338,4.425867705952885,-0.6994465655443974,4.6402486081607845,1.575052549206807,"(0.0627870727671856, 0.029946744265914677, -0.022038847054004457)",-0.1519999977124408,4.25205116008377,3.1458488760017036,1.071373330616132,0.0814248974558665,False,,
7,3,-0.700406616831223,4.855552429418712,-0.5554082470875135,4.856240013352851,-0.8454049865749325,4.854864845484571,-0.6983675748196362,4.425557263971848,-0.8433659445633457,4.424869680037709,-0.5533692050759267,4.426244847905989,-0.6993870958254296,4.64055484669528,1.5755383027329681,"(0.014272732552275617, 0.0734972482787957, 0.04847907848522914)",-0.21679155858017346,4.25240380192429,3.146334629527865,1.070994729064874,0.08104629656821916,False,,
7,4,-0.7004215430150141,4.855857732237525,-0.5554233342144392,4.85657845730638,-0.845419751815589,4.855137007168671,-0.6982842203970313,4.4258630440703035,-0.8432824291976062,4.4251423190014485,-0.5532860115964565,4.426583769139158,-0.6993528817060227,4.640860388153914,1.575766864978337,"(0.00821138865765592, 0.07332995007233035, 0.007988575679193808)",-0.2751124027252787,4.252729017089626,3.1465631917732333,1.0708078029490864,0.08085937111628466,False,,
7,5,-0.7003239492896041,4.8563657700806075,-0.5553252086220908,4.856970091878344,-0.8453226899571173,4.8557614482828715,-0.698531822579076,4.4263695046528095,-0.8435305632465891,4.4257651828550735,-0.5535330819115627,4.426973826450546,-0.69942788593434,4.6413676373667085,1.5749640753967193,"(-0.018001014796140684, 0.12173981107055115, 0.07233860402686489)",-0.32758744059990846,4.253147907813632,3.145760402191616,1.0714005458394285,0.0814521146707224,False,,
7,6,-0.700201665503176,4.85687280968357,-0.5552023875131867,4.8573303928801765,-0.8452009434931651,4.8564152264869636,-0.6988446946442741,4.426874950816706,-0.8438439726342634,4.4264173676200995,-0.553845416654285,4.427332534013312,-0.699523180073725,4.641873880250138,1.5739520782162855,"(-0.02287059345240238, 0.12149829202312765, 0.03210771286284201)",-0.3748286965430129,4.25354422193964,3.144748405011182,1.0721491901395488,0.08220075963518114,False,,
7,7,-0.6999728285768513,4.857572870668807,-0.5549729794722541,4.8577820587278415,-0.8449726776814485,4.857363682609772,-0.6993524777810919,4.427573318151725,-0.844352326885689,4.42736413009269,-0.5543526286764947,4.42778250621076,-0.6996626531789716,4.642573094410266,1.5722390035645488,"(-0.03347354525916378, 0.16781139843058154, 0.09139219020739191)",-0.4173285380005751,4.254056429646656,3.1430353303594454,1.0733865521301151,0.08343812229032824,False,,
7,8,-0.6997238598694231,4.858271545281495,-0.5547238737796844,4.858208031695617,-0.8447238459591617,4.858335058867373,-0.6999122105034059,4.428271586532615,-0.8449121965931445,4.428335100118493,-0.5549122244136674,4.428208072946737,-0.6998180351864145,4.643271565907055,1.5703583020506968,"(-0.03729168178629017, 0.16763315922934952, 0.05123830403610395)",-0.4555956670519601,4.254551318702919,3.1411546288455936,1.0742168430134478,0.08426841383848455,False,,
7,9,-0.6994567884685845,4.858968755953548,-0.5544572301110459,4.858610878713787,-0.8444563468261232,4.859326633193309,-0.700518079593393,4.428970065651882,-0.8455176379509316,4.429327942891643,-0.5555185212358544,4.428612188412121,-0.6999874340309887,4.643969410802715,1.5683282053941832,"(-0.04065572269782334, 0.16748277495836994, 0.011089725835272743)",-0.4900360899544611,4.255031095498055,3.1391245321890797,1.0732230891906371,0.08327466068074027,False,,
7,10,-0.6992001365870066,4.859675891882854,-0.5542017764939652,4.858986275809453,-0.844198496680048,4.860365507956254,-0.7012452049426068,4.429680755055213,-0.8462435650356483,4.430370371128614,-0.5562468448495657,4.4289911389818135,-0.7002226707648067,4.644678323469034,1.5660403359452677,"(-0.056456816116320564, 0.1701390399165771, -0.02261832601343937)",-0.5210325430093492,4.255501942569426,3.1368366627401643,1.0721678767771332,0.08221944893254537,False,,
